date,01-unknown,01-unknown-cumulative,02-export-tenths-watt,02-export-tenths-watt-cumulative,03-unknown,03-unknown-cumulative,04-unknown,04-unknown-cumulative,09-unknown,09-unknown-cumulative,10-also-export-tenths-watt,10-also-export-tenths-watt-cumulative,13-unknown,14-unknown,21-unknown,21-unknown-cumulative,22-unknown,22-unknown-cumulative,23-unknown,23-unknown-cumulative,24-unknown,24-unknown-cumulative,29-unknown,29-unknown-cumulative,30-unknown,30-unknown-cumulative,31-unknown,32-unknown,33-unknown,36864-unknown,41-unknown,41-unknown-cumulative,42-unknown,42-unknown-cumulative,43-unknown,43-unknown-cumulative,44-unknown,44-unknown-cumulative,49-unknown,49-unknown-cumulative,50-unknown,50-unknown-cumulative,51-unknown,52-unknown,53-unknown,61-unknown,61-unknown-cumulative,62-unknown,62-unknown-cumulative,63-unknown,63-unknown-cumulative,64-unknown,64-unknown-cumulative,69-unknown,69-unknown-cumulative,70-unknown,70-unknown-cumulative,71-unknown,72-unknown,73-unknown,uptime-millis
2023-06-04 13:11:00.945035,0,63068356800,2573,53637091920,0,25739088480,155,13824444600,0,75456633600,2578,58417902360,998,49973,0,30291631200,864,20816739000,1018,14021166240,0,1214175600,0,33097006080,1335,22127594040,777,234785,647,0,0,24967935720,1031,23215821120,0,8867155320,597,7048827720,0,30006529560,1192,23888747520,679,240433,865,0,22961673360,678,24757417440,0,5568478920,576,8279152560,0,28122726600,889,25362314280,889,237119,762,2257080895
2023-06-04 13:12:00.934153,0,63068358240,445,53637101640,0,25739088480,201,13824444960,0,75456635040,488,58417912080,912,49986,0,30291631200,3357,20816748360,920,14021172360,0,1214175600,0,33097006440,3480,22127605560,1621,235368,964,0,1293,24967938960,0,23215825080,0,8867155320,581,7048830960,1417,30006532800,0,23888751840,755,240122,912,1619,22961677320,0,24757419600,0,5568478920,539,8279155800,1706,28122730920,0,25362317520,1078,236904,949,2257140885
2023-06-04 13:13:00.926532,0,63068360040,23858,53637127560,0,25739088840,100,13824445320,0,75456636840,23859,58417938360,1000,49983,0,30291631560,7891,20816761680,1090,14021178840,0,1214175600,0,33097007160,7966,22127621400,3425,235337,991,0,0,24967941120,8209,23215834080,0,8867155320,606,7048834200,0,30006535320,8232,23888761200,3452,240710,997,0,22961679840,7758,24757427160,0,5568478920,585,8279158680,0,28122733800,7780,25362325800,3388,236347,997,2257200875
2023-06-04 13:14:00.904292,0,63068361120,2080,53637149160,460,25739090280,0,13824445320,0,75456638280,2131,58417959960,976,50011,0,30291631920,705,20816774640,1255,14021185680,0,1214175600,0,33097007160,1440,22127636880,807,234467,490,0,0,24967944000,917,23215841640,0,8867155320,406,7048837440,0,30006538200,1003,23888769480,637,240126,914,0,22961683440,458,24757433280,0,5568478920,390,8279161200,0,28122737400,602,25362332280,855,236824,762,2257260855
2023-06-04 13:15:00.894821,5019,63068364360,0,53637158880,0,25739091360,71,13824445320,5020,75456641520,0,58417969680,1000,50002,1613,30291632640,0,20816780760,957,14021192520,0,1214175600,1875,33097008600,0,22127645880,999,234248,860,0,1547,24967946160,0,23215845240,0,8867155320,549,7048840320,1641,30006540720,0,23888773800,839,239942,942,1860,22961686320,0,24757435800,0,5568478920,479,8279163720,1921,28122739920,0,25362335520,1147,236603,968,2257320846
2023-06-04 13:16:00.885176,0,63068371200,1934,53637166800,298,25739092440,0,13824445680,0,75456648360,1957,58417977960,988,50008,0,30291634800,688,20816783640,1095,14021198640,0,1214175600,0,33097011120,1293,22127651640,779,234872,532,0,0,24967948320,764,23215848840,0,8867155320,450,7048843200,0,30006542880,887,23888777760,601,240216,862,0,22961688480,482,24757437600,0,5568478920,348,8279166240,0,28122742440,595,25362338040,829,235939,811,2257380835
2023-06-04 13:17:00.865120,131,63068372280,0,53637174000,407,25739094240,0,13824445680,428,75456649440,0,58417985160,306,50002,0,30291635160,3731,20816790840,1084,14021205480,0,1214175600,0,33097011120,3885,22127662440,1795,234758,960,0,1810,24967950840,0,23215851720,0,8867155320,393,7048846080,1852,30006545400,0,23888781360,903,239862,977,2052,22961691720,0,24757439040,0,5568478920,283,8279168400,2071,28122745680,0,25362340560,1174,236566,991,2257440815
2023-06-04 13:18:00.854610,0,63068373000,1634,53637182280,203,25739096400,0,13824445680,0,75456650160,1646,58417993440,992,49997,0,30291635160,573,20816798040,1079,14021212320,0,1214175600,0,33097011480,1222,22127673600,755,234206,469,0,0,24967953000,713,23215854960,0,8867155320,432,7048848600,0,30006547560,834,23888785320,585,238154,855,0,22961694240,347,24757440480,0,5568478920,444,8279170920,0,28122748200,563,25362342720,823,237281,616,2257500805
2023-06-04 13:19:00.845757,0,63068374800,1332,53637190560,262,25739097480,0,13824445680,0,75456652320,1358,58418002080,981,50005,0,30291635520,475,20816805240,1104,14021218800,0,1214175600,0,33097011840,1202,22127683680,771,234132,395,0,0,24967955160,610,23215857840,0,8867155320,417,7048851120,0,30006549720,739,23888788920,556,237982,826,0,22961696760,246,24757441920,0,5568478920,425,8279173440,0,28122750720,491,25362345600,819,237091,502,2257560796
2023-06-04 13:20:00.836308,66,63068375880,0,53637197400,307,25739099640,0,13824445680,314,75456653400,0,58418009280,211,50009,0,30291635520,3846,20816812080,981,14021225280,0,1214175600,0,33097012200,3969,22127694480,1822,234925,969,0,1739,24967957320,0,23215860720,0,8867155320,409,7048853640,1786,30006552240,0,23888792520,888,237508,973,2173,22961699640,0,24757443360,0,5568478920,266,8279175240,2189,28122753960,0,25362347400,1219,236655,993,2257620786
2023-06-04 13:21:00.814416,0,63068376240,560,53637202440,93,25739101800,0,13824445680,0,75456654120,567,58418014680,987,49991,95,30291636240,0,20816815320,1002,14021231760,0,1214175600,1006,33097015800,0,22127699160,721,234273,95,0,0,24967958040,525,23215863600,0,8867155320,443,7048855800,0,30006552960,687,23888796120,553,237835,765,0,22961700360,129,24757444080,0,5568478920,466,8279177400,0,28122754680,484,25362349560,835,237564,267,2257680765
2023-06-04 13:22:00.805861,0,63068376960,347,53637204600,74,25739102520,0,13824445680,0,75456654840,355,58418016840,978,50006,47,30291636960,0,20816819280,897,14021237520,0,1214175600,898,33097020840,0,22127703480,696,234297,52,0,0,24967959840,397,23215865760,0,8867155320,403,7048858680,0,30006554760,566,23888799000,496,237952,701,3,22961702520,0,24757444080,0,5568478920,420,8279180280,420,28122757920,0,25362351000,827,237822,6,2257740755
2023-06-04 13:23:00.794106,284,63068377680,0,53637204960,33,25739102880,0,13824445680,286,75456655920,0,58418017200,993,50000,325,30291638400,0,20816819280,883,14021243280,0,1214175600,941,33097026600,0,22127703480,720,234792,345,0,0,24967959840,183,23215867200,0,8867155320,452,7048861200,0,30006554760,487,23888802240,508,238032,375,142,22961703240,0,24757444080,0,5568478920,398,8279182440,422,28122760440,0,25362351000,826,237162,336,2257800745
2023-06-04 13:24:00.775568,0,63068379480,9,53637212160,0,25739102880,157,13824446760,0,75456657720,157,58418024400,59,49989,0,30291639840,381,20816821800,909,14021247960,0,1214175600,0,33097030200,986,22127706360,802,234466,387,0,7,24967959840,0,23215870800,0,8867155320,531,7048864440,531,30006554760,0,23888807280,508,237990,12,365,22961704680,0,24757446600,0,5568478920,535,8279185680,648,28122762960,0,25362353520,853,237893,564,2257860725
2023-06-04 13:25:00.768415,10,63068379840,0,53637212160,0,25739102880,179,13824447840,179,75456658440,0,58418025120,54,49980,0,30291639840,483,20816824320,893,14021253720,0,1214175600,0,33097030200,1016,22127712840,813,234590,476,0,46,24967960200,0,23215870800,0,8867155320,548,7048867320,550,30006557280,0,23888808000,529,237830,84,446,22961707200,0,24757446600,0,5568478920,524,8279188560,688,28122766920,0,25362353520,853,237797,648,2257920715
2023-06-04 13:26:00.754586,217,63068380920,0,53637218640,0,25739102880,370,13824449640,429,75456660240,0,58418031960,507,49976,0,30291639840,664,20816829720,868,14021259120,0,1214175600,0,33097030560,1093,22127720400,825,234716,608,0,321,24967961280,0,23215872960,0,8867155320,693,7048871280,764,30006560880,0,23888810520,575,239724,421,560,22961710080,0,24757448400,0,5568478920,544,8279192160,781,28122771240,0,25362355320,846,236369,717,2257980705
2023-06-04 13:27:00.735643,0,63068380920,5197,53637228360,0,25739103240,225,13824451080,0,75456660960,5201,58418042400,999,49977,0,30291639840,1453,20816836200,950,14021264880,0,1214175600,0,33097030560,1736,22127729040,936,235054,837,0,0,24967962360,2042,23215876560,0,8867155320,637,7048875240,0,30006563760,2139,23888814480,1009,240061,955,0,22961712240,1702,24757451640,0,5568478920,538,8279195400,0,28122774480,1785,25362358560,1074,236674,953,2258040685
2023-06-04 13:28:00.723915,0,63068381640,22,53637236280,0,25739103240,50,13824453240,0,75456662040,55,58418050680,401,49980,0,30291640200,1090,20816842680,943,14021269920,0,1214175600,0,33097030920,1441,22127737680,916,235035,756,0,331,24967963800,0,23215879800,0,8867155320,494,7048878840,594,30006567000,0,23888817720,534,238231,556,737,22961715480,0,24757453800,0,5568478920,500,8279199000,891,28122778440,0,25362361440,876,238305,828,2258100675
2023-06-04 13:29:00.716776,48,63068382000,0,53637247800,0,25739103240,320,13824455040,324,75456663120,0,58418062200,148,49972,0,30291640200,1156,20816849880,851,14021275320,0,1214175600,0,33097030920,1435,22127746680,938,234893,805,0,404,24967965240,0,23215884120,0,8867155320,586,7048882440,712,30006569520,0,23888822040,561,238009,567,800,22961718360,0,24757457400,0,5568478920,584,8279202600,990,28122782040,0,25362365040,909,238276,807,2258160666
2023-06-04 13:30:00.705238,0,63068382360,5254,53637257160,45,25739103240,0,13824455400,0,75456663480,5254,58418072280,1000,49992,0,30291640200,1754,20816858520,982,14021281080,0,1214175600,0,33097030920,2010,22127756760,1022,235315,872,0,0,24967967040,1916,23215887360,0,8867155320,488,7048885320,0,30006572400,1977,23888825640,954,238270,969,0,22961721600,1584,24757460280,0,5568478920,450,8279205480,0,28122786000,1647,25362367920,1031,237595,962,2258220655
2023-06-04 13:31:00.683597,0,63068382720,4,53637265440,0,25739103600,97,13824456480,0,75456664560,97,58418080560,44,49985,0,30291640200,1606,20816866800,1005,14021286480,0,1214175600,0,33097031280,1895,22127766840,1042,235120,848,0,629,24967969560,0,23215890600,0,8867155320,564,7048888920,844,30006575640,0,23888828880,609,240060,745,973,22961725560,0,24757462800,0,5568478920,538,8279208360,1112,28122790320,0,25362370440,924,237797,875,2258280635
2023-06-04 13:32:00.675673,0,63068384160,65,53637275520,0,25739103600,190,13824457200,0,75456666000,201,58418091000,326,49989,0,30291640560,1870,20816876520,900,14021292240,0,1214175600,0,33097031640,2076,22127778000,1110,234944,901,0,752,24967972080,0,23215893840,0,8867155320,586,7048892160,954,30006579240,0,23888832480,595,240190,789,1053,22961729520,0,24757465320,0,5568478920,503,8279211600,1167,28122795000,0,25362373680,915,237817,902,2258340625
2023-06-04 13:33:00.663197,0,63068384880,70,53637285600,0,25739103600,347,13824458640,0,75456667080,354,58418101440,198,49981,0,30291640560,1915,20816885880,870,14021298000,0,1214175600,0,33097031640,2103,22127789160,1110,235183,911,0,780,24967974960,0,23215897440,0,8867155320,674,7048895760,1031,30006582840,0,23888836080,652,239816,757,1065,22961733480,0,24757468200,0,5568478920,542,8279214840,1195,28122799320,0,25362376560,926,236881,891,2258400615
2023-06-04 13:34:00.645455,0,63068385600,4416,53637298560,207,25739103600,0,13824459360,0,75456667800,4421,58418114400,999,49988,0,30291640560,1456,20816895600,1046,14021303760,0,1214175600,0,33097032000,1793,22127800320,940,235150,812,0,0,24967977120,1648,23215902120,0,8867155320,471,7048899360,0,30006585720,1714,23888841120,842,238159,962,0,22961736720,1312,24757471800,0,5568478920,368,8279217720,0,28122802920,1363,25362380520,944,236744,963,2258460595
2023-06-04 13:35:00.635499,0,63068386320,17,53637309360,0,25739103600,409,13824461160,0,75456669240,409,58418125560,41,49979,0,30291640560,2119,20816904960,794,14021308800,0,1214175600,0,33097032000,2263,22127811120,1178,235475,936,0,862,24967979640,0,23215906080,0,8867155320,629,7048902960,1068,30006588960,0,23888845440,660,238210,808,1240,22961740680,0,24757475040,0,5568478920,574,8279220960,1366,28122807240,0,25362384120,960,237706,907,2258520585
2023-06-04 13:36:00.625197,0,63068387040,3684,53637320520,0,25739103600,166,13824462960,0,75456670320,3688,58418137080,999,49991,0,30291640560,1229,20816915400,933,14021313840,0,1214175600,0,33097032360,1543,22127822640,848,235234,796,0,0,24967982520,1408,23215910040,0,8867155320,556,7048906560,0,30006592560,1513,23888850120,785,238556,930,0,22961744640,1048,24757477920,0,5568478920,543,8279224560,0,28122811560,1180,25362387360,924,237790,888,2258580575
2023-06-04 13:37:00.605877,0,63068388840,2832,53637332040,199,25739104680,0,13824463680,0,75456672120,2839,58418148960,998,50007,0,30291640920,1128,20816925840,1026,14021319600,0,1214175600,0,33097032360,1524,22127834880,823,235347,740,0,0,24967986480,735,23215913640,0,8867155680,388,7048909440,0,30006596880,831,23888854080,575,238450,885,0,22961747880,970,24757481160,0,5568478920,439,8279227080,0,28122815160,1065,25362391320,874,237672,911,2258640555
2023-06-04 13:38:00.596121,119,63068390640,0,53637343200,0,25739105040,236,13824465120,264,75456674280,0,58418160120,449,49988,0,30291641280,3149,20816937720,831,14021325000,0,1214175600,0,33097033080,3257,22127847840,1542,234719,967,0,1748,24967990800,0,23215916160,0,8867155680,500,7048912680,1818,30006601560,0,23888856960,898,238450,961,1520,22961751840,0,24757484760,0,5568478920,567,8279230680,1622,28122819480,0,25362395280,1030,237589,937,2258700545
2023-06-04 13:39:00.586637,3,63068391360,0,53637347880,140,25739105040,0,13824466200,140,75456675360,0,58418165160,23,50002,1623,30291646320,0,20816943120,1064,14021330400,0,1214175600,1940,33097038840,0,22127853960,1053,234067,836,0,0,24967992960,703,23215919400,0,8867155680,397,7048915560,0,30006603720,808,23888860920,547,238741,871,0,22961753640,916,24757489080,0,5568478920,527,8279234280,0,28122821280,1057,25362400320,891,237740,867,2258760535
2023-06-04 13:40:00.566877,0,63068391720,25,53637347880,7,25739105400,0,13824466560,0,75456675720,25,58418165520,962,49991,1511,30291655320,0,20816943120,1007,14021336520,0,1214175600,1816,33097050000,0,22127853960,1016,234309,832,0,0,24967992960,664,23215923000,0,8867155680,468,7048918440,0,30006603720,812,23888865600,563,238600,818,0,22961753640,871,24757494120,0,5568478920,532,8279237520,0,28122821280,1021,25362406440,869,237560,854,2258820516
2023-06-04 13:41:00.557013,94,63068392080,0,53637348240,0,25739105400,279,13824467280,295,75456676440,0,58418165880,320,49970,1427,30291663960,0,20816943120,955,14021342280,0,1214175600,1717,33097060440,0,22127853960,975,234724,831,0,0,24967992960,507,23215926600,0,8867155680,646,7048922040,0,30006603720,821,23888870640,578,240243,617,0,22961753640,826,24757499520,0,5568478920,589,8279240760,0,28122821280,1014,25362412560,871,235746,814,2258880506
2023-06-04 13:42:00.546735,0,63068392080,112,53637348600,0,25739105400,273,13824469080,0,75456677520,295,58418166960,381,49973,1030,30291671520,0,20816943120,928,14021348040,0,1214175600,1387,33097070160,0,22127853960,910,234150,743,0,0,24967992960,461,23215929480,0,8867155680,597,7048925640,0,30006603720,755,23888875320,536,240204,611,0,22961753640,682,24757504200,0,5568478920,604,8279244360,0,28122821280,911,25362418680,882,236128,749,2258940495
2023-06-04 13:43:00.535898,0,63068392440,141,53637348600,0,25739105400,282,13824469800,0,75456677880,315,58418167320,447,49971,749,30291678360,0,20816943120,839,14021353800,0,1214175600,1125,33097078800,0,22127853960,853,234222,666,0,0,24967992960,284,23215932000,0,8867155680,545,7048928880,0,30006603720,615,23888879280,482,238350,462,0,22961753640,606,24757508160,0,5568478920,576,8279247600,0,28122821280,837,25362424080,807,237117,725,2259000485
2023-06-04 13:44:00.515844,65,63068394960,0,53637350400,0,25739105760,14,13824471600,66,75456681120,0,58418169480,978,49972,660,30291683760,0,20816944560,1063,14021359560,0,1214175600,1251,33097086720,0,22127855400,805,234114,527,0,0,24967993680,166,23215933440,0,8867155680,508,7048932120,0,30006604440,534,23888882880,431,238686,311,0,22961754360,429,24757511400,0,5568478920,569,8279251560,0,28122822000,712,25362428760,804,237131,602,2259060465
2023-06-04 13:45:00.506603,0,63068394960,190,53637350400,458,25739106120,0,13824471600,0,75456681480,496,58418169840,383,50014,496,30291687000,0,20816944560,1296,14021366400,0,1214175600,1388,33097094640,0,22127855400,840,234528,357,0,0,24967993680,219,23215934520,0,8867155680,442,7048935360,0,30006604440,493,23888886120,478,240032,444,0,22961754360,466,24757513560,0,5568478920,397,8279254800,0,28122822000,612,25362432720,803,235350,762,2259120455
2023-06-04 13:46:00.497749,107,63068395320,0,53637350760,143,25739108280,0,13824471600,179,75456682560,0,58418171280,601,49990,501,30291689880,0,20816944560,1190,14021373960,0,1214175600,1291,33097102560,0,22127855400,787,234502,388,0,0,24967993680,80,23215935240,0,8867155680,536,7048937880,0,30006604440,542,23888889000,480,240238,147,0,22961754360,314,24757515720,0,5568478920,511,8279257320,0,28122822000,600,25362436320,793,235362,523,2259180445
2023-06-04 13:47:00.477090,34,63068395680,0,53637351120,684,25739110440,0,13824471600,684,75456684000,0,58418172000,50,50028,198,30291692040,0,20816944560,1381,14021381520,0,1214175600,1395,33097110480,0,22127855400,851,234086,142,0,41,24967993680,0,23215935600,0,8867155680,349,7048940760,351,30006605520,0,23888890800,458,240353,118,0,22961754360,205,24757517520,0,5568478920,349,8279260200,0,28122822000,405,25362439560,782,236170,506,2259240425
2023-06-04 13:48:00.468723,0,63068396400,56,53637351120,303,25739112960,0,13824471600,0,75456685800,308,58418172720,182,50000,143,30291693120,0,20816944560,1227,14021389080,0,1214175600,1235,33097118040,0,22127855760,763,234338,116,0,30,24967994040,0,23215935600,0,8867155680,461,7048943280,462,30006608040,0,23888891160,466,240427,66,0,22961754360,229,24757518600,0,5568478920,464,8279262720,0,28122822000,517,25362442080,787,236277,443,2259300415
2023-06-04 13:49:00.457721,0,63068396760,32,53637351840,398,25739113680,0,13824471960,0,75456686520,399,58418174160,80,49987,4657,30291695280,0,20816945280,1323,14021396280,0,1214175600,4841,33097121640,0,22127860440,2217,233315,962,0,0,24967995120,2206,23215936680,0,8867155680,430,7048946520,0,30006610920,2248,23888892240,1025,240572,982,0,22961754360,2482,24757520400,0,5568478920,496,8279265960,0,28122822360,2531,25362446400,1332,236237,981,2259360405
2023-06-04 13:50:00.436175,0,63068398200,20,53637353280,195,25739115840,0,13824471960,0,75456689040,196,58418175960,102,49995,4524,30291721920,0,20816945640,1228,14021404200,0,1214175600,4688,33097149720,0,22127860800,2149,233792,965,0,0,24967995480,2108,23215949280,0,8867155680,508,7048949040,0,30006611280,2168,23888905200,991,240404,972,0,22961754720,2436,24757534440,0,5568478920,526,8279269200,0,28122822720,2493,25362460800,1304,235541,978,2259420385
2023-06-04 13:51:00.423744,71,63068398200,0,53637353280,251,25739116920,0,13824471960,261,75456689400,0,58418176680,271,49983,4512,30291748560,0,20816945640,1299,14021411760,0,1214175600,4695,33097177080,0,22127860800,2151,233505,961,0,0,24967995480,2067,23215961520,0,8867155680,495,7048952280,0,30006611280,2125,23888918160,981,240451,973,0,22961754720,2375,24757548480,0,5568478920,553,8279272440,0,28122822720,2438,25362475200,1287,236291,974,2259480375
2023-06-04 13:52:00.417839,43,63068398560,0,53637353280,454,25739118720,0,13824471960,456,75456690480,0,58418177400,94,50008,4163,30291773760,0,20816945640,1356,14021419680,0,1214175600,4378,33097203720,0,22127860800,2026,233419,951,0,0,24967995480,1913,23215973400,0,8867155680,406,7048955160,0,30006611280,1956,23888930040,914,240391,978,0,22961754720,2207,24757561800,0,5568478920,496,8279275680,0,28122822720,2262,25362489240,1229,236123,976,2259540365
2023-06-04 13:53:00.399476,0,63068399280,10,53637353640,0,25739119080,214,13824472320,0,75456691560,215,58418177760,46,49988,0,30291792480,704,20816946360,910,14021426520,0,1214175600,0,33097222800,1150,22127862600,906,233941,612,0,478,24967996200,0,23215982040,0,8867155680,549,7048958400,728,30006612000,0,23888939040,525,239838,657,216,22961754720,0,24757571520,0,5568478920,576,8279279640,615,28122823440,0,25362499320,828,235804,351,2259600345
2023-06-04 13:54:00.385899,0,63068399280,47,53637354360,0,25739119080,190,13824474480,0,75456692280,195,58418179560,242,49991,3522,30291793920,0,20816951760,1048,14021431920,0,1214175600,3675,33097224600,0,22127869800,1744,233398,958,0,0,24967999440,1629,23215982760,0,8867155680,579,7048962000,0,30006617040,1729,23888940120,821,240290,942,0,22961756520,1940,24757572960,0,5568478920,658,8279283240,0,28122827400,2049,25362500400,1141,236308,947,2259660335
2023-06-04 13:55:00.377259,68,63068400720,0,53637355440,0,25739119080,341,13824475560,347,75456694080,0,58418180640,196,49978,0,30291800400,1212,20816956080,898,14021437320,0,1214175600,0,33097231440,1508,22127875560,996,233295,804,0,798,24968002680,0,23215985640,0,8867155680,611,7048965240,1005,30006620640,0,23888943000,592,240200,794,482,22961757960,0,24757576200,0,5568478920,627,8279286840,791,28122830280,0,25362504000,838,235797,609,2259720325
2023-06-04 13:56:00.360249,359,63068403240,0,53637357600,0,25739119080,208,13824476640,415,75456696960,0,58418183160,865,49972,0,30291804000,1329,20816962560,838,14021443440,0,1214175600,0,33097235040,1571,22127883480,1081,232872,846,0,1083,24968007000,0,23215987080,0,8867155680,510,7048968480,1197,30006626040,0,23888944440,633,240294,905,605,22961760120,0,24757578000,0,5568478920,536,8279290080,808,28122833880,0,25362506160,842,236564,748,2259780305
2023-06-04 13:57:00.347202,192,63068403960,0,53637359040,0,25739119080,214,13824478080,288,75456698400,0,58418185320,668,49979,3595,30291809040,0,20816969040,992,14021448840,0,1214175600,3729,33097240440,0,22127891040,1816,232401,964,0,0,24968010960,1493,23215989600,0,8867155680,559,7048972080,0,30006630720,1594,23888946960,779,240493,937,0,22961762280,1910,24757581240,0,5568478920,647,8279294040,0,28122837120,2017,25362509400,1162,236687,947,2259840295
2023-06-04 13:58:00.337660,32,63068405040,0,53637360480,0,25739119080,37,13824480240,49,75456700560,0,58418187480,650,50007,2717,30291815160,0,20816975160,1080,14021454240,0,1214175600,2924,33097247280,0,22127898240,1491,232653,929,0,0,24968014920,1264,23215992480,0,8867155680,484,7048975320,0,30006635040,1353,23888950200,691,240142,934,0,22961765160,1421,24757584840,0,5568478920,634,8279298000,0,28122841080,1556,25362513360,991,236528,913,2259900285
2023-06-04 13:59:00.326375,55,63068407200,0,53637361560,0,25739119080,107,13824481320,120,75456702720,0,58418188920,459,49990,0,30291822360,1981,20816981640,954,14021460000,0,1214175600,0,33097254840,2199,22127905080,1221,233107,901,0,1211,24968018520,0,23215995720,0,8867155680,523,7048978560,1319,30006639360,0,23888953800,692,240001,918,826,22961768040,0,24757588440,0,5568478920,538,8279301600,986,28122844320,0,25362517680,859,235769,838,2259960275
2023-06-04 14:00:00.309262,39,63068409000,0,53637363360,0,25739119440,91,13824481680,99,75456704880,0,58418190720,392,49991,0,30291830640,2239,20816986680,901,14021466120,0,1214175600,0,33097264200,2413,22127910840,1304,233748,928,0,1328,24968021760,0,23215999320,0,8867155680,495,7048981440,1417,30006642960,0,23888957760,714,239554,937,950,22961770560,0,24757593480,0,5568478920,498,8279304840,1072,28122847200,0,25362522720,873,235635,886,2260020255
2023-06-04 14:01:00.298335,161,63068411160,0,53637365160,14,25739119800,0,13824483120,162,75456707400,0,58418192880,996,49995,0,30291838560,2455,20816992440,987,14021471520,0,1214175600,0,33097272480,2646,22127917320,1377,233357,928,0,1422,24968025360,0,23216002560,0,8867155680,456,7048984680,1493,30006646920,0,23888961360,747,239678,952,1194,22961773080,0,24757598160,0,5568478920,516,8279308440,1301,28122850440,0,25362527760,945,236470,918,2260080246
2023-06-04 14:02:00.287237,0,63068412600,1928,53637366600,316,25739120880,0,13824483120,0,75456709200,1953,58418195040,987,50022,288,30291846120,0,20816997840,1153,14021478000,0,1214175600,1189,33097281480,0,22127923080,998,233790,242,0,0,24968028600,937,23216005800,0,8867155680,396,7048987200,0,30006650160,1017,23888964960,593,240254,921,0,22961775600,1278,24757602840,0,5568478920,441,8279310960,0,28122852960,1352,25362532800,951,236931,945,2260140236
2023-06-04 14:03:00.269952,29,63068415120,0,53637368760,392,25739122320,0,13824483120,393,75456712440,0,58418197560,75,50025,1874,30291854040,0,20817003600,1183,14021484840,0,1214175600,2217,33097290840,0,22127929200,1206,233238,846,0,0,24968031840,774,23216009040,0,8867155680,361,7048989720,0,30006653400,854,23888968560,543,239861,906,0,22961778120,1071,24757607160,0,5568478920,431,8279313840,0,28122855840,1154,25362537840,905,236497,928,2260200215
2023-06-04 14:04:00.258286,37,63068416920,0,53637369840,85,25739123040,0,13824483480,93,75456713880,0,58418199000,402,50014,1552,30291861240,0,20817008640,1072,14021490960,0,1214175600,1886,33097299120,0,22127934960,1107,233664,823,0,0,24968035080,606,23216011920,0,8867155680,456,7048992600,0,30006656640,758,23888972160,507,239948,799,0,22961780640,908,24757611480,0,5568478920,531,8279317080,0,28122858360,1052,25362542520,875,236731,863,2260260205
2023-06-04 14:05:00.248336,126,63068418360,0,53637370920,249,25739123400,0,13824483480,279,75456715680,0,58418200080,450,50032,1172,30291865920,0,20817015120,1143,14021497080,0,1214175600,1637,33097305600,0,22127941440,1030,233736,716,0,0,24968038320,607,23216014440,0,8867155680,418,7048995480,0,30006660240,737,23888975040,502,239779,824,0,22961784240,439,24757613640,0,5568478920,476,8279319960,0,28122862320,648,25362545400,954,236596,678,2260320195
2023-06-04 14:06:00.230917,70,63068419800,0,53637371640,0,25739124480,66,13824483480,96,75456717480,0,58418201160,732,50024,0,30291870240,3801,20817019440,895,14021503560,0,1214175600,0,33097312440,3905,22127946120,1828,234513,973,0,1866,24968040840,0,23216016600,0,8867155680,498,7048998360,1932,30006662760,0,23888978280,905,239243,966,2006,22961786760,0,24757615800,0,5568478920,462,8279322840,2058,28122864840,0,25362548640,1249,236088,974,2260380175
2023-06-04 14:07:00.218130,0,63068420880,26,53637372360,0,25739124480,319,13824484560,0,75456718920,320,58418202600,82,49999,837,30291874200,0,20817024480,975,14021509320,0,1214175600,1285,33097318560,0,22127951160,919,234235,651,0,0,24968043000,515,23216019120,0,8867155680,614,7049001600,0,30006665280,801,23888981880,533,239923,643,0,22961789640,348,24757617600,0,5568478920,681,8279326080,0,28122867720,765,25362551880,943,236509,455,2260440165
2023-06-04 14:08:00.209131,3,63068421600,0,53637373080,0,25739124480,108,13824486000,108,75456720360,0,58418203680,30,50030,442,30291877800,0,20817028080,924,14021515080,0,1214175600,1025,33097324680,0,22127954760,873,234192,432,0,0,24968045160,199,23216020920,0,8867155680,497,7049005200,0,30006667080,536,23888985480,434,239905,372,0,22961791440,240,24757619040,0,5568478920,535,8279330040,0,28122869520,587,25362555120,903,236535,409,2260500156
2023-06-04 14:09:00.197468,34,63068425200,0,53637375600,0,25739124480,362,13824487080,363,75456724320,0,58418206200,92,49998,0,30291885000,4418,20817034560,809,14021520840,0,1214175600,0,33097334040,4491,22127961600,2049,235168,984,0,2127,24968048400,0,23216024520,0,8867155680,598,7049008440,2210,30006671040,0,23888990520,1007,239656,963,2324,22961795040,0,24757622280,0,5568478920,573,8279333280,2394,28122873480,0,25362560160,1356,236597,971,2260560145
2023-06-04 14:10:00.178621,45,63068425560,0,53637375960,0,25739124480,400,13824489600,402,75456725760,0,58418208000,113,49998,156,30291885360,0,20817036720,905,14021526240,0,1214175600,918,33097338720,0,22127964120,705,234544,170,0,0,24968049480,123,23216024880,0,8867155680,633,7049012040,0,30006672120,645,23888993760,458,239949,191,13,22961796120,0,24757622280,0,5568478920,671,8279337240,671,28122875640,0,25362562680,914,236651,19,2260620126
